//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//

🇨🇳直播中国,#genre#
方玥-我喜欢你,http://em.21dtv.com/songs/60145162.mkv
新奇-今夜一杯酒,http://em.21dtv.com/songs/60145161.mkv
断肠人在天涯+周传雄-爱你,http://em.21dtv.com/songs/60145160.mkv
断肠人在天涯-一定要幸福,http://em.21dtv.com/songs/60145159.mkv
文龙-爱情渡口,http://em.21dtv.com/songs/60145158.mkv
拉玛大力-为何我们只是朋友,http://em.21dtv.com/songs/60145157.mkv
扎西华旦-我爱的姑娘叫卓玛,http://em.21dtv.com/songs/60145156.mkv
戴爱玲-懦弱,http://em.21dtv.com/songs/60145155.mkv
戴爱玲-以分手为前提,http://em.21dtv.com/songs/60145154.mkv
戴景耀+李凯馨-青春上演,http://em.21dtv.com/songs/60145153.mkv
我是赞助商派来的-背叛,http://em.21dtv.com/songs/60145152.mkv
我们白着呢+李荣浩-龙卷风,http://em.21dtv.com/songs/60145151.mkv
成龙+刘涛-普通人,http://em.21dtv.com/songs/60145150.mkv
成雨霏-大草原,http://em.21dtv.com/songs/60145149.mkv
成方圆-一路风情嘉年华,http://em.21dtv.com/songs/60145148.mkv
成方圆+熊汝霖-WHAT A WONDERFUL WORLD,http://em.21dtv.com/songs/60145147.mkv
成方圆-往日时光,http://em.21dtv.com/songs/60145145.mkv
成方圆-我的心里只有你没有他,http://em.21dtv.com/songs/60145144.mkv
成方圆-童年,http://em.21dtv.com/songs/60145143.mkv
成方圆-贝加尔湖畔,http://em.21dtv.com/songs/60145142.mkv
成方圆-我要你,http://em.21dtv.com/songs/60145141.mkv
憷小陌-我还傻傻的爱着谁,http://em.21dtv.com/songs/60145140.mkv
憷小陌-我的男闺蜜,http://em.21dtv.com/songs/60145139.mkv
惠沁-最美的守候,http://em.21dtv.com/songs/60145138.mkv
恩宠-做你的小猫咪,http://em.21dtv.com/songs/60145137.mkv
思卫-陌生天使,http://em.21dtv.com/songs/60145136.mkv
思卫-早知道的知道,http://em.21dtv.com/songs/60145135.mkv
徐誉滕-走心,http://em.21dtv.com/songs/60145134.mkv
徐良-上火星球,http://em.21dtv.com/songs/60145133.mkv
徐秉龙-鸽子,http://em.21dtv.com/songs/60145132.mkv
徐秉龙-失物招领,http://em.21dtv.com/songs/60145131.mkv
徐环-来不及爱你,http://em.21dtv.com/songs/60145130.mkv
徐江宝+李立楠-没人安慰也不能说累,http://em.21dtv.com/songs/60145129.mkv
徐晶晶-采桑子春,http://em.21dtv.com/songs/60145128.mkv
徐方艺-快乐的小精灵,http://em.21dtv.com/songs/60145127.mkv
徐彬彬-社会现象,http://em.21dtv.com/songs/60145126.mkv
徐彬彬-相濡以沫,http://em.21dtv.com/songs/60145125.mkv
徐彬彬-新孤枕难眠,http://em.21dtv.com/songs/60145124.mkv
彭韵豪-别来无恙,http://em.21dtv.com/songs/60145123.mkv
彭磊-尴尬的年纪,http://em.21dtv.com/songs/60145122.mkv
张韶涵+我是赞助商派来的-复刻回忆,http://em.21dtv.com/songs/60145121.mkv
张韶涵-是否爱过我,http://em.21dtv.com/songs/60145120.mkv
张靓颖+TIMBALAND-DUST MY SHOULDERS OFF,http://em.21dtv.com/songs/60145119.mkv
张靓颖+NE YO-ANGELS AND HARMONY,http://em.21dtv.com/songs/60145118.mkv
张超-一步青山一首歌,http://em.21dtv.com/songs/60145117.mkv
张萨-有你以后,http://em.21dtv.com/songs/60145116.mkv
张芝明-槐花盛开的季节,http://em.21dtv.com/songs/60145115.mkv
再见,http://em.21dtv.com/songs/60145114.mkv
张碧晨+赵天宇-白月光,http://em.21dtv.com/songs/60145113.mkv
张真-真爱,http://em.21dtv.com/songs/60145112.mkv
张烁-逆风奔跑,http://em.21dtv.com/songs/60145110.mkv
张炚瑩-回家的路,http://em.21dtv.com/songs/60145109.mkv
张澳-如烟,http://em.21dtv.com/songs/60145108.mkv
张泽-周大侠,http://em.21dtv.com/songs/60145107.mkv
张曼莉+陈辉权+梁天山+傅嘉威-大四喜,http://em.21dtv.com/songs/60145105.mkv
张智霖-算你狠,http://em.21dtv.com/songs/60145104.mkv
张明远-诚德之歌,http://em.21dtv.com/songs/60145103.mkv
张明远-美丽的姑娘,http://em.21dtv.com/songs/60145102.mkv
张明远-桃园三结义,http://em.21dtv.com/songs/60145101.mkv
张明远-天堂里的妈妈,http://em.21dtv.com/songs/60145100.mkv
张明远-三月的北京,http://em.21dtv.com/songs/60145099.mkv
张旭-我在淮南等你,http://em.21dtv.com/songs/60145098.mkv
张斌-阿曼尼 SHOW TIME,http://em.21dtv.com/songs/60145097.mkv
张敬轩+泳儿-带着梦飞翔,http://em.21dtv.com/songs/60145096.mkv
张惠-月亮望成小竹篮,http://em.21dtv.com/songs/60145095.mkv
张彬+珍惜-天定情缘,http://em.21dtv.com/songs/60145094.mkv
张家成-相思桃花雨,http://em.21dtv.com/songs/60145093.mkv
张婉清-因为单身的缘故,http://em.21dtv.com/songs/60145092.mkv
张天诚+阿旺-现在的我,http://em.21dtv.com/songs/60145091.mkv
张千里-流星,http://em.21dtv.com/songs/60145090.mkv
张冬玲-别让爱你的人掉眼泪,http://em.21dtv.com/songs/60145089.mkv
张健-一辈子陪着你,http://em.21dtv.com/songs/60145087.mkv
张信哲-见坏就收,http://em.21dtv.com/songs/60145086.mkv
张伟-我们是兄弟,http://em.21dtv.com/songs/60145085.mkv
张也-寻梦崀山,http://em.21dtv.com/songs/60145084.mkv
张三弥-隐形病症,http://em.21dtv.com/songs/60145083.mkv
廖媛-襄水河畔,http://em.21dtv.com/songs/60145082.mkv
庞龙-躲在心里的时光,http://em.21dtv.com/songs/60145081.mkv
庄振凯+杨静-床头梦,http://em.21dtv.com/songs/60145079.mkv
庄心妍-热恋过后,http://em.21dtv.com/songs/60145078.mkv
庄心妍-恨嫁,http://em.21dtv.com/songs/60145077.mkv
平安-变脸,http://em.21dtv.com/songs/60145076.mkv
常小宝-最爱宋小宝,http://em.21dtv.com/songs/60145075.mkv
席木梓-我相信,http://em.21dtv.com/songs/60145074.mkv
希林娜依·高-她来听我的演唱会,http://em.21dtv.com/songs/60145073.mkv
帅霖-我不甘心,http://em.21dtv.com/songs/60145072.mkv
布志纶-人在野,http://em.21dtv.com/songs/60145071.mkv
川妹子梅梅-猪哥哥爱上傻妹妹,http://em.21dtv.com/songs/60145070.mkv
川妹子梅梅-做个好男人吧,http://em.21dtv.com/songs/60145069.mkv
崔恕+方磊+杨蔺-美丽村庄,http://em.21dtv.com/songs/60145068.mkv
崔子格-百花残,http://em.21dtv.com/songs/60145067.mkv
崔健-迷失的季节,http://em.21dtv.com/songs/60145066.mkv
崔健-红旗下的蛋,http://em.21dtv.com/songs/60145065.mkv
崔健-滚动的蛋,http://em.21dtv.com/songs/60145064.mkv
崔健-最后一枪,http://em.21dtv.com/songs/60145063.mkv
崔健-农村包围城市,http://em.21dtv.com/songs/60145060.mkv
岳太阳-你是我的好媳妇,http://em.21dtv.com/songs/60145056.mkv
岳太阳-BABY我爱你,http://em.21dtv.com/songs/60145054.mkv
岳云鹏+好妹妹乐队-送情郎,http://em.21dtv.com/songs/60145053.mkv
尹正-一生所爱,http://em.21dtv.com/songs/60145052.mkv
尹晓芸-风吹麦浪,http://em.21dtv.com/songs/60145051.mkv
尹晓芸-青黄不接,http://em.21dtv.com/songs/60145050.mkv
尹晓芸-花之春晓,http://em.21dtv.com/songs/60145049.mkv
尹晓芸-SUPER WOMAN,http://em.21dtv.com/songs/60145048.mkv
尹姝贻-白夜,http://em.21dtv.com/songs/60145047.mkv
尤胤竣-中国好妈妈,http://em.21dtv.com/songs/60145046.mkv
尚思辰-我的夜太黑,http://em.21dtv.com/songs/60145045.mkv
尚思辰-你说,http://em.21dtv.com/songs/60145044.mkv
尚思辰-三生,http://em.21dtv.com/songs/60145043.mkv
小鱼-天生你是一个男儿,http://em.21dtv.com/songs/60145042.mkv
小青龙+孙八一-记录,http://em.21dtv.com/songs/60145041.mkv
小青龙-饿,http://em.21dtv.com/songs/60145040.mkv
小贱+泳儿-不要走太远,http://em.21dtv.com/songs/60145039.mkv
小缘-宇宙少女梦,http://em.21dtv.com/songs/60145038.mkv
小琢-心中的汤池,http://em.21dtv.com/songs/60145037.mkv
小琢-墨色,http://em.21dtv.com/songs/60145036.mkv
小潘-有没有这样的夜你也会想起我,http://em.21dtv.com/songs/60145035.mkv
小木-桑道轮回,http://em.21dtv.com/songs/60145034.mkv
小曾-等我从战场回来,http://em.21dtv.com/songs/60145033.mkv
小曾-我用准备打仗的方式致敬青春,http://em.21dtv.com/songs/60145032.mkv
小旭音乐-醉沙场,http://em.21dtv.com/songs/60145030.mkv
小旭乐团-百鬼传说,http://em.21dtv.com/songs/60145029.mkv
小旭PRO-幻想者,http://em.21dtv.com/songs/60145027.mkv
小旭AUV-中国茶,http://em.21dtv.com/songs/60145026.mkv
小小浩+阿夏-故事里没有你,http://em.21dtv.com/songs/60145025.mkv
小宇-不好过,http://em.21dtv.com/songs/60145024.mkv
小圣哥+谢雷-父子同心,http://em.21dtv.com/songs/60145022.mkv
小圣哥-聊聊聊,http://em.21dtv.com/songs/60145021.mkv
小圣哥-尚水的妈妈,http://em.21dtv.com/songs/60145019.mkv
小乐-为你停留,http://em.21dtv.com/songs/60145018.mkv
寂悸-手心里的宝,http://em.21dtv.com/songs/60145017.mkv
宵上淇-以为爱以为,http://em.21dtv.com/songs/60145016.mkv
宝宝翻身把歌唱+成方圆-夜夜夜夜,http://em.21dtv.com/songs/60145015.mkv
宝宝翻身把歌唱-你就不要想起我,http://em.21dtv.com/songs/60145014.mkv
宋秉洋-成都成都,http://em.21dtv.com/songs/60145013.mkv
宋晓峰-农安,http://em.21dtv.com/songs/60145012.mkv
宋孟君+阿夏-王者峡谷,http://em.21dtv.com/songs/60145011.mkv
宋夏婷-巴旦姆更爱新疆的家,http://em.21dtv.com/songs/60145010.mkv
宋伟峰-一直很想你,http://em.21dtv.com/songs/60145009.mkv
安那-踮脚尖,http://em.21dtv.com/songs/60145008.mkv
安又琪-勇敢爱,http://em.21dtv.com/songs/60145007.mkv
孟笑-高手,http://em.21dtv.com/songs/60145006.mkv
孟杨-你要做我的孙悟空,http://em.21dtv.com/songs/60145005.mkv
孟晓辉-有聚无散,http://em.21dtv.com/songs/60145004.mkv
孟晓辉-东沟雪,http://em.21dtv.com/songs/60145003.mkv
孟文豪+鲁璐-箜篌引,http://em.21dtv.com/songs/60145002.mkv
孟子坤-时间轴,http://em.21dtv.com/songs/60145001.mkv
孟子坤-十二月的奇迹,http://em.21dtv.com/songs/60145000.mkv
孙露-小小的太阳,http://em.21dtv.com/songs/60144999.mkv
孙露-伤了心的女人怎么了,http://em.21dtv.com/songs/60144997.mkv
孙阳荣-平顶山,http://em.21dtv.com/songs/60144996.mkv
孙钰皓-你离开身边,http://em.21dtv.com/songs/60144995.mkv
孙远志-爱像单行道,http://em.21dtv.com/songs/60144994.mkv
孙远志-拥抱不及外套,http://em.21dtv.com/songs/60144993.mkv
孙艺程-再看我一眼,http://em.21dtv.com/songs/60144992.mkv
孙艳-蓝玫瑰的眼泪,http://em.21dtv.com/songs/60144991.mkv
孙文-不顾一切爱你,http://em.21dtv.com/songs/60144989.mkv
孙文-一个人很爱一个人,http://em.21dtv.com/songs/60144988.mkv
孙俪-忘不掉,http://em.21dtv.com/songs/60144985.mkv
孔兰兰-爱在草原,http://em.21dtv.com/songs/60144984.mkv
孔令奇+满舒克-REAL LIFE,http://em.21dtv.com/songs/60144983.mkv

💃韩国舞台[V4],#genre#
韩国歌团001,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240095359203.mp4
韩国歌团002,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239978750464.mp4
韩国歌团003,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239858729476.mp4
韩国歌团004,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239755956819.mp4
韩国歌团005,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239987758613.mp4
韩国歌团006,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239880949246.mp4
韩国歌团007,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903717006.mp4
韩国歌团008,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903321355.mp4
韩国歌团009,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799872402.mp4
韩国歌团010,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799088974.mp4
韩国歌团011,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240024786285.mp4
韩国歌团012,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240142715042.mp4
韩国歌团013,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240025046562.mp4
韩国歌团014,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240145171654.mp4
韩国歌团015,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240147051191.mp4
韩国歌团016,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239805200933.mp4
韩国歌团017,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239910253332.mp4
韩国歌团018,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239806164759.mp4
韩国歌团019,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239807872136.mp4
韩国歌团020,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240032526123.mp4
歌团★021,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239808028600.mp4
歌团★022,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240031614983.mp4
歌团★023,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240150331617.mp4
歌团★024,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239809100782.mp4
歌团★025,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167718.mp4
歌团★026,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240033362815.mp4
歌团★027,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240151167938.mp4
歌团★028,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240035466345.mp4
歌团★029,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239811800375.mp4
歌团★030,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239916285148.mp4
歌团★031,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239927589941.mp4
歌团★032,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239931661209.mp4
歌团★033,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240171579858.mp4
歌团★034,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239831144046.mp4
歌团★035,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240056530470.mp4
歌团★036,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239832040344.mp4
歌团★037,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240173879894.mp4
歌团★038,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240057078179.mp4
歌团★039,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239936685999.mp4
歌团★040,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059018784.mp4
歌团★041,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239834324813.mp4
歌团★042,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239834716201.mp4
歌团★043,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239837532125.mp4
歌团★044,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240179867562.mp4
歌团★045,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240063650207.mp4
歌团★046,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181243061.mp4
歌团★047,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181363115.mp4
歌团★048,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239944465251.mp4
歌团★049,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065122134.mp4
歌团★050,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239840536452.mp4

韩国太妍02,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240167997205.mp4
韩国太妍03,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059400880.mp4
韩国太妍04,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240407847242.mp4
韩国太妍05,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240062596020.mp4
韩国太妍06,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240170661907.mp4
韩国太妍07,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240411259014.mp4
韩国太妍08,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240174309994.mp4
韩国太妍09,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175225325.mp4
韩国太妍10,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240066736888.mp4
韩国太妍11,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240175161903.mp4
韩国太妍12,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295526170.mp4
韩国太妍13,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240295818399.mp4
韩国太妍14,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177321736.mp4
韩国太妍15,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240177941288.mp4
韩国太妍16,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070652257.mp4
韩国太妍17,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298266546.mp4
韩国太妍18,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070884570.mp4
韩国太妍19,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240298694512.mp4
韩国太妍20,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240418087243.mp4
韩国太妍21,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240299394846.mp4
韩国太妍22,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181409471.mp4
韩国太妍23,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240182993056.mp4
韩国太妍24,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240301854532.mp4
韩国太妍25,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240075164377.mp4
韩国太妍26,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240349762400.mp4
韩国太妍27,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240121912724.mp4
韩国太妍28,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240126480392.mp4
韩国太妍29,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355262537.mp4
韩国太妍30,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240355734488.mp4
韩国太妍31,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240237453313.mp4
韩国太妍32,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240130092025.mp4
韩国太妍33,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240478207039.mp4
韩国太妍34,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240361330093.mp4
韩国太妍35,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139316317.mp4
韩国太妍36,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240248465975.mp4
韩国太妍37,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240139720035.mp4
韩国太妍38,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240368550193.mp4
韩国太妍40,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240370230905.mp4
韩国太妍41,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240160716008.mp4


㊙VIP测试密码,#genre#
关注公众号,https://vd3.bdstatic.com/mda-ncc6hbwdde59r16h/sc/cae_h264_delogo/1647146424330053026/mda-ncc6hbwdde59r16h.mp4
天微科技,https://vd2.bdstatic.com/mda-mkn4yr0d9ypy9wns/sc/cae_h264_delogo/1643224005214992888/mda-mkn4yr0d9ypy9wns.mp4
获取测试密码,https://vd4.bdstatic.com/mda-ncm0qvdrfhujssxg/sc/cae_h264_delogo/1647910096911072273/mda-ncm0qvdrfhujssxg.mp4

🔰VIP测试_8688,#genre#
【港】,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰卫视中文台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰卫视资讯台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰卫视资讯台,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰卫视资讯台,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰卫视中文台,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰卫视资讯台,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰卫视资讯台,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰卫视中文台,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰卫视资讯台,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
J2,http://php.jdshipin.com:8880/smt.php?id=j2_twn
明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
无线新闻台,http://php.jdshipin.com:8880/smt.php?id=inews_twn
VIUTV,http://php.jdshipin.com:8880/smt.php?id=viu1_twn
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
RTHK32,http://php.jdshipin.com:8880/smt.php?id=rhk32_twn
RTHK31,http://php.jdshipin.com:8880/smt.php?id=rhk31_twn
凤凰中文,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰香港,http://13457610200.8866.org:2018/live/凤凰香港/index.m3u8
星空卫视,http://13457610200.8866.org:2018/live/星空卫视/index.m3u8
星空国际,http://13457610200.8866.org:2018/live/星空国际/index.m3u8
私人影院,http://13457610200.8866.org:2018/live/影视频道HD/index.m3u8
中国电影,http://13457610200.8866.org:2018/live/中国电影/index.m3u8
TVB-Plus,http://ncdsrti.7766.org:7550/hls/chunklistxufkwjw.m3u8
TVB-Plus,http://ha.jmied.com/aa/aa.m3u8?auth_key=1661958232-0-0-114df08fce17ecb21f6bf42de85e7600
TVB-Plus,http://138.113.24.59/libof.kesx.top/live/5658kwkojtz.m3u8
凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://113.64.147.87:8081/hls/38/index.m3u8
鳳凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8
无线新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
无线娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
TVB功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB星河台,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
TVB亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
https://ali.hlspull.yximgs.com/live/12344.flv
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
NHK,http://61.221.215.25:8800/hls/51/index.m3u8



【奥苔】,http://extraott.com:80/live/7921751389/6097373662/5523.m3u8

寰宇新闻,http://extraott.com:80/live/7921751389/6097373662/5523.m3u8
台视新闻,http://extraott.com:80/live/7921751389/6097373662/5501.m3u8
年代新闻,http://extraott.com:80/live/7921751389/6097373662/5509.m3u8
民视新闻,http://extraott.com:80/live/7921751389/6097373662/5529.m3u8
TVBS新闻,http://extraott.com:80/live/7921751389/6097373662/5499.m3u8
EYE戏剧,http://extraott.com:80/live/7921751389/6097373662/5532.m3u8
阿里郎,http://extraott.com:80/live/7921751389/6097373662/5566.m3u8
中天亚洲台,http://extraott.com:80/live/7921751389/6097373662/5555.m3u8
爱尔达影剧,http://extraott.com:80/live/7921751389/6097373662/5546.m3u8
卡通,http://extraott.com:80/live/7921751389/6097373662/5510.m3u8
EYE旅游台,http://extraott.com:80/live/7921751389/6097373662/5533.m3u8
民视,http://extraott.com:80/live/7921751389/6097373662/5530.m3u8
民视台湾台,http://extraott.com:80/live/7921751389/6097373662/5528.m3u8
台视财经,http://extraott.com:80/live/7921751389/6097373662/5525.m3u8
龙华偶像,http://extraott.com:80/live/7921751389/6097373662/5518.m3u8
年代电视,http://extraott.com:80/live/7921751389/6097373662/5508.m3u8
三立都会,http://extraott.com:80/live/7921751389/6097373662/5506.m3u8
三立台湾,http://extraott.com:80/live/7921751389/6097373662/5505.m3u8
三立戏剧,http://extraott.com:80/live/7921751389/6097373662/5504.m3u8
三立综合,http://extraott.com:80/live/7921751389/6097373662/5503.m3u8
台视,http://extraott.com:80/live/7921751389/6097373662/5502.m3u8
台视综合台,http://extraott.com:80/live/7921751389/6097373662/5500.m3u8
TVBS,http://extraott.com:80/live/7921751389/6097373662/5496.m3u8
龙华电影,http://extraott.com:80/live/7921751389/6097373662/5488.m3u8
纬来日本,http://extraott.com:80/live/7921751389/6097373662/5495.m3u8
纬来精彩,http://extraott.com:80/live/7921751389/6097373662/5494.m3u8
纬来体育,http://extraott.com:80/live/7921751389/6097373662/5492.m3u8
纬来综合,http://extraott.com:80/live/7921751389/6097373662/5490.m3u8
纬来戏剧,http://extraott.com:80/live/7921751389/6097373662/5491.m3u8
纬来电影,http://extraott.com:80/live/7921751389/6097373662/5493.m3u8
东风37,http://extraott.com:80/live/7921751389/6097373662/5512.m3u8
民视第一,http://extraott.com:80/live/7921751389/6097373662/5517.m3u8
靖天国际,http://extraott.com:80/live/7921751389/6097373662/5519.m3u8
YOYO TV,http://extraott.com:80/live/7921751389/6097373662/473533.m3u8
SKYLINK TELEVISION 2,http://extraott.com:80/live/7921751389/6097373662/473535.m3u8
天下卫视,http://extraott.com:80/live/7921751389/6097373662/473536.m3u8
台视新闻,http://extraott.com:80/live/7921751389/6097373662/473537.m3u8
东森美洲,http://extraott.com:80/live/7921751389/6097373662/473538.m3u8
ET FINANCIAL NEWS,http://extraott.com:80/live/7921751389/6097373662/473539.m3u8
东森美洲戏剧,http://extraott.com:80/live/7921751389/6097373662/473540.m3u8

