足球粤评,#genre#
经济生活安徽,http://223.241.247.214:9901/tsfile/live/0001_35.m3u8?key=txiptv&playlive=0&authid=0
安徽国际安徽,http://223.241.247.214:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
科教频道安徽,http://223.241.247.214:9901/tsfile/live/0001_39.m3u8?key=txiptv&playlive=0&authid=0
公共频道安徽,http://223.241.247.214:9901/tsfile/live/0001_37.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_24.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_20.m3u8?key=txiptv&playlive=0&authid=0
北京卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_19.m3u8?key=txiptv&playlive=0&authid=0
东方卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_34.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_29.m3u8?key=txiptv&playlive=0&authid=0
山东卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_28.m3u8?key=txiptv&playlive=0&authid=0
广东卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_27.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_26.m3u8?key=txiptv&playlive=0&authid=0
天津卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_25.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_23.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_22.m3u8?key=txiptv&playlive=0&authid=0
黑龙江视安徽,http://223.241.247.214:9901/tsfile/live/0001_21.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_6.m3u8?key=txiptv&playlive=0&authid=0
云南卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_2.m3u8?key=txiptv&playlive=0&authid=0
四川卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_4.m3u8?key=txiptv&playlive=0&authid=0
江西卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_3.m3u8?key=txiptv&playlive=0&authid=0
河北卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_31.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_32.m3u8?key=txiptv&playlive=0&authid=0
东南卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_5.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_7.m3u8?key=txiptv&playlive=0&authid=0
河南卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_8.m3u8?key=txiptv&playlive=0&authid=0
广西卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_9.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_11.m3u8?key=txiptv&playlive=0&authid=0
旅游卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_10.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_13.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_12.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=0&authid=0
青海卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_14.m3u8?key=txiptv&playlive=0&authid=0
内蒙古视安徽,http://223.241.247.214:9901/tsfile/live/0001_16.m3u8?key=txiptv&playlive=0&authid=0
山西卫视安徽,http://223.241.247.214:9901/tsfile/live/0001_17.m3u8?key=txiptv&playlive=0&authid=0
海峡卫视安徽,http://223.241.247.214:9901/tsfile/live/0150_1.m3u8?key=txiptv&playlive=0&authid=0
陕西电信,#genre#
CCTV-01陕西,http://36.46.98.40:8014/rtp/239.112.205.59:5140
CCTV-02陕西,http://36.46.98.40:8014/rtp/239.112.205.78:5140
CCTV-03陕西,http://36.46.98.40:8014/rtp/239.112.205.221:5140
CCTV-04陕西,http://36.46.98.40:8014/rtp/239.112.205.202:5140
CCTV-05陕西,http://36.46.98.40:8014/rtp/239.112.205.222:5140
CCTV-5+陕西,http://36.46.98.40:8014/rtp/239.111.205.13:5140
CCTV-06陕西,http://36.46.98.40:8014/rtp/239.112.205.223:5140
CCTV-07陕西,http://36.46.98.40:8014/rtp/239.112.205.83:5140
CCTV-08陕西,http://36.46.98.40:8014/rtp/239.112.205.224:5140
CCTV-09陕西,http://36.46.98.40:8014/rtp/239.112.205.85:5140
CCTV-10陕西,http://36.46.98.40:8014/rtp/239.112.205.86:5140
CCTV-11陕西,http://36.46.98.40:8014/rtp/239.112.205.213:5140
CCTV-12陕西,http://36.46.98.40:8014/rtp/239.112.205.88:5140
CCTV-14陕西,http://36.46.98.40:8014/rtp/239.112.205.91:5140
CCTV-15陕西,http://36.46.98.40:8014/rtp/239.112.205.214:5140
CCTV-16陕西,http://36.46.98.40:8014/rtp/239.111.205.134:5140
CCTV-17陕西,http://36.46.98.40:8014/rtp/239.112.205.211:5140
CGTN-英陕西,http://36.46.98.40:8014/rtp/239.111.205.32:5140
CGTN-法陕西,http://36.46.98.40:8014/rtp/239.111.205.33:5140
CGTN-西陕西,http://36.46.98.40:8014/rtp/239.111.205.34:5140
陕视直播陕西,http://36.46.98.40:8014/rtp/239.112.205.217:5140
陕西卫视陕西,http://36.46.98.40:8014/rtp/239.111.205.35:5140
农林卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.27:5140
新闻资讯陕西,http://36.46.98.40:8014/rtp/239.111.205.28:5140
都市青春陕西,http://36.46.98.40:8014/rtp/239.111.205.42:5140
生活频道陕西,http://36.46.98.40:8014/rtp/239.112.205.20:5140
影视频道陕西,http://36.46.98.40:8014/rtp/239.112.205.21:5140
公共频道陕西,http://36.46.98.40:8014/rtp/239.112.205.22:5140
体育休闲陕西,http://36.46.98.40:8014/rtp/239.111.205.36:5140
西部电影陕西,http://36.46.98.40:8014/rtp/239.111.205.41:5140
乐家购物陕西,http://36.46.98.40:8014/rtp/239.112.205.23:5140
新闻综合陕西,http://36.46.98.40:8014/rtp/239.111.205.242:5140
都市频道陕西,http://36.46.98.40:8014/rtp/239.111.205.243:5140
商务资讯陕西,http://36.46.98.40:8014/rtp/239.112.205.174:5140
影视频道陕西,http://36.46.98.40:8014/rtp/239.112.205.175:5140
丝路频道陕西,http://36.46.98.40:8014/rtp/239.112.205.176:5140
西安教育陕西,http://36.46.98.40:8014/rtp/239.112.205.142:5140
圆点导视陕西,http://36.46.98.40:8014/rtp/239.112.205.237:5140
圆点生活陕西,http://36.46.98.40:8014/rtp/239.111.205.15:5140
圆点影视陕西,http://36.46.98.40:8014/rtp/239.111.205.64:5140
悦美生活陕西,http://36.46.98.40:8014/rtp/239.111.205.30:5140
曲艺大观陕西,http://36.46.98.40:8014/rtp/239.111.205.31:5140
睛彩三秦陕西,http://36.46.98.40:8014/rtp/239.112.205.26:5140
家有购物陕西,http://36.46.98.40:8014/rtp/239.112.205.155:5140
好享购物陕西,http://36.46.98.40:8014/rtp/239.112.205.156:5140
风尚购物陕西,http://36.46.98.40:8014/rtp/239.112.205.212:5140
生态环境陕西,http://36.46.98.40:8014/rtp/239.111.205.60:5140
环球旅游陕西,http://36.46.98.40:8014/rtp/239.111.205.61:5140
优优宝贝陕西,http://36.46.98.40:8014/rtp/239.111.205.62:5140
车迷频道陕西,http://36.46.98.40:8014/rtp/239.111.205.63:5140
纪实频道陕西,http://36.46.98.40:8014/rtp/239.111.205.3:5140
纪实人文陕西,http://36.46.98.40:8014/rtp/239.112.205.204:5140
都市剧场陕西,http://36.46.98.40:8014/rtp/239.111.205.2:5140
欢笑剧场陕西,http://36.46.98.40:8014/rtp/239.112.205.236:5140
游戏风云陕西,http://36.46.98.40:8014/rtp/239.111.205.4:5140
家庭影院陕西,http://36.46.98.40:8014/rtp/239.112.205.205:5140
影迷电影陕西,http://36.46.98.40:8014/rtp/239.112.205.206:5140
动作电影陕西,http://36.46.98.40:8014/rtp/239.112.205.207:5140
第一剧场陕西,http://36.46.98.40:8014/rtp/239.111.205.65:5140
风云剧场陕西,http://36.46.98.40:8014/rtp/239.111.205.66:5140
怀旧剧场陕西,http://36.46.98.40:8014/rtp/239.111.205.67:5140
风云足球陕西,http://36.46.98.40:8014/rtp/239.111.205.68:5140
风云音乐陕西,http://36.46.98.40:8014/rtp/239.111.205.69:5140
央视台球陕西,http://36.46.98.40:8014/rtp/239.111.205.70:5140
世界地理陕西,http://36.46.98.40:8014/rtp/239.111.205.71:5140
女性时尚陕西,http://36.46.98.40:8014/rtp/239.111.205.72:5140
高尔网球陕西,http://36.46.98.40:8014/rtp/239.111.205.73:5140
兵器科技陕西,http://36.46.98.40:8014/rtp/239.111.205.74:5140
文化精品陕西,http://36.46.98.40:8014/rtp/239.111.205.75:5140
CETV-01陕西,http://36.46.98.40:8014/rtp/239.109.205.47:8312
CETV-02陕西,http://36.46.98.40:8014/rtp/239.109.205.48:8320
CETV-04陕西,http://36.46.98.40:8014/rtp/239.109.205.49:8328
CETV-01陕西,http://36.46.98.40:8014/rtp/239.112.205.137:5140
CETV-04陕西,http://36.46.98.40:8014/rtp/239.111.205.169:5140
东方卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.61:5140
湖南卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.62:5140
金鹰纪实陕西,http://36.46.98.40:8014/rtp/239.112.205.203:5140
金鹰卡通陕西,http://36.46.98.40:8014/rtp/239.112.205.136:5140
江苏卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.63:5140
优漫卡通陕西,http://36.46.98.40:8014/rtp/239.112.205.185:5140
浙江卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.64:5140
北京卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.65:5140
卡酷动画陕西,http://36.46.98.40:8014/rtp/239.112.205.138:5140
广东卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.66:5140
嘉佳卡通陕西,http://36.46.98.40:8014/rtp/239.112.205.135:5140
深圳卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.67:5140
黑龙江视陕西,http://36.46.98.40:8014/rtp/239.112.205.68:5140
湖北卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.69:5140
山东卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.70:5140
山东教育陕西,http://36.46.98.40:8014/rtp/239.109.205.91:8664
四川卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.184:5140
安徽卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.72:5140
重庆卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.179:5140
天津卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.74:5140
东南卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.182:5140
厦门卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.60:5140
河南卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.180:5140
江西卫视陕西,http://36.46.98.40:8014/rtp/239.111.205.16:5140
吉林卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.183:5140
贵州卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.178:5140
辽宁卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.73:5140
河北卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.200:5140
云南卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.58:5140
山西卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.46:5140
甘肃卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.48:5140
宁夏卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.49:5140
海南卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.50:5140
广西卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.51:5140
青海卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.53:5140
西藏卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.54:5140
内蒙古视陕西,http://36.46.98.40:8014/rtp/239.112.205.55:5140
新疆卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.56:5140
兵团卫视陕西,http://36.46.98.40:8014/rtp/239.112.205.198:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.20:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.21:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.22:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.23:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.25:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.43:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.47:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.49:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.202:5140
百事直播陕西,http://36.46.98.40:8014/rtp/239.111.205.203:5140
浙江电信,#genre#
CCTV-01浙江,http://125.123.215.188:4022/rtp/233.50.201.118:5140
CCTV-02浙江,http://125.123.215.188:4022/rtp/233.50.201.119:5140
CCTV-03浙江,http://125.123.215.188:4022/rtp/233.50.201.196:5140
CCTV-04浙江,http://125.123.215.188:4022/rtp/233.50.201.4:5140
CCTV-05浙江,http://125.123.215.188:4022/rtp/233.50.201.197:5140
CCTV-5+浙江,http://125.123.215.188:4022/rtp/233.50.201.220:5140
CCTV-06浙江,http://125.123.215.188:4022/rtp/233.50.201.198:5140
CCTV-07浙江,http://125.123.215.188:4022/rtp/233.50.201.120:5140
CCTV-08浙江,http://125.123.215.188:4022/rtp/233.50.201.199:5140
CCTV-09浙江,http://125.123.215.188:4022/rtp/233.50.201.121:5140
CCTV-10浙江,http://125.123.215.188:4022/rtp/233.50.201.122:5140
CCTV-11浙江,http://125.123.215.188:4022/rtp/233.50.201.11:5140
CCTV-12浙江,http://125.123.215.188:4022/rtp/233.50.201.123:5140
CCTV-13浙江,http://125.123.215.188:4022/rtp/233.50.201.246:5140
CCTV-14浙江,http://125.123.215.188:4022/rtp/233.50.201.124:5140
CCTV-15浙江,http://125.123.215.188:4022/rtp/233.50.201.15:5140
CCTV-16浙江,http://125.123.215.188:4022/rtp/233.50.201.192:5140
CCTV-4k浙江,http://125.123.215.188:4022/rtp/233.50.201.63:5140
CCTV-17浙江,http://125.123.215.188:4022/rtp/233.50.201.35:5140
凤凰中文浙江,http://125.123.215.188:4022/rtp/233.50.200.191:5140
凤凰资讯浙江,http://125.123.215.188:4022/rtp/233.50.200.192:5140
浙江卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.100:5140
深圳卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.101:5140
广东卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.102:5140
湖南卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.103:5140
天津卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.104:5140
山东卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.105:5140
江苏卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.106:5140
北京卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.107:5140
四川卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.139:5140
河北卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.140:5140
辽宁卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.141:5140
贵州卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.142:5140
重庆卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.143:5140
河南卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.144:5140
江西卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.145:5140
东南卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.146:5140
安徽卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.113:5140
湖北卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.114:5140
黑龙江卫浙江,http://125.123.215.188:4022/rtp/233.50.201.115:5140
东方卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.125:5140
内蒙古卫浙江,http://125.123.215.188:4022/rtp/233.50.201.148:5140
甘肃卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.149:5140
海南卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.55:5140
青海卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.65:5140
西藏卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.70:5140
陕西卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.59:5140
兵团卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.72:5140
山西卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.51:5140
宁夏卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.57:5140
广西卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.49:5140
云南卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.46:5140
吉林卫视浙江,http://125.123.215.188:4022/rtp/233.50.201.48:5140
CETV-01浙江,http://125.123.215.188:4022/rtp/233.50.201.75:5140
CETV-04浙江,http://125.123.215.188:4022/rtp/233.50.201.172:5140
CGTN-英浙江,http://125.123.215.188:4022/rtp/233.50.201.126:5140
CGTN-西浙江,http://125.123.215.188:4022/rtp/233.50.201.36:5140
CGTN-法浙江,http://125.123.215.188:4022/rtp/233.50.201.37:5140
CGTN-阿浙江,http://125.123.215.188:4022/rtp/233.50.201.38:5140
CGTN-俄浙江,http://125.123.215.188:4022/rtp/233.50.201.39:5140
经济生活浙江,http://125.123.215.188:4022/rtp/233.50.201.133:5140
教育频道浙江,http://125.123.215.188:4022/rtp/233.50.201.134:5140
民生频道浙江,http://125.123.215.188:4022/rtp/233.50.201.136:5140
新闻频道浙江,http://125.123.215.188:4022/rtp/233.50.201.137:5140
少儿频道浙江,http://125.123.215.188:4022/rtp/233.50.201.138:5140
钱江频道浙江,http://125.123.215.188:4022/rtp/233.50.201.132:5140
杭州综合浙江,http://125.123.215.188:4022/rtp/233.50.201.173:5140
杭州明珠浙江,http://125.123.215.188:4022/rtp/233.50.201.174:5140
杭州生活浙江,http://125.123.215.188:4022/rtp/233.50.201.175:5140
杭州影视浙江,http://125.123.215.188:4022/rtp/233.50.201.176:5140
杭州青少浙江,http://125.123.215.188:4022/rtp/233.50.201.177:5140
杭州导视浙江,http://125.123.215.188:4022//rtp/233.50.201.182:5140
极速汽车浙江,http://125.123.215.188:4022/rtp/233.50.201.208:5140
宁波TV-1浙江,http://125.123.215.188:4022/rtp/233.50.201.168:5140
宁波TV-2浙江,http://125.123.215.188:4022/rtp/233.50.201.178:5140
宁波TV-3浙江,http://125.123.215.188:4022/rtp/233.50.201.179:5140
宁波TV-4浙江,http://125.123.215.188:4022/rtp/233.50.201.180:5140
宁波TV-5浙江,http://125.123.215.188:4022/rtp/233.50.201.181:5140
温州新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.87:5140
衢州新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.155:5140
绍兴新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.156:5140
台州频道浙江,http://125.123.215.188:4022/rtp/233.50.201.157:5140
湖州公共浙江,http://125.123.215.188:4022/rtp/233.50.201.158:5140
金华新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.161:5140
丽水新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.162:5140
嘉兴新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.163:5140
桐乡新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.169:5140
杭州导视浙江,http://125.123.215.188:4022/rtp/233.50.201.182:5140
之江记录浙江,http://125.123.215.188:4022/rtp/233.50.202.25:5140
优优宝贝浙江,http://125.123.215.188:4022/rtp/233.50.202.24:5140
YMG新闻浙江,http://125.123.215.188:4022//rtp/233.50.201.159:5140
法制天地浙江,http://125.123.215.188:4022/rtp/233.50.201.191:5140
金鹰卡通浙江,http://125.123.215.188:4022/rtp/233.50.201.73:5140
哈哈炫动浙江,http://125.123.215.188:4022/rtp/233.50.201.74:5140
动漫秀场浙江,http://125.123.215.188:4022/rtp/233.50.201.184:5140
游戏风云浙江,http://125.123.215.188:4022/rtp/233.50.201.183:5140
乐游频道浙江,http://125.123.215.188:4022/rtp/233.50.201.185:5140
金色学堂浙江,http://125.123.215.188:4022/rtp/233.50.201.186:5140
生活时尚浙江,http://125.123.215.188:4022/rtp/233.50.201.187:5140
茶频道综浙江,http://125.123.215.188:4022/rtp/233.50.201.188:5140
快乐垂钓浙江,http://125.123.215.188:4022/rtp/233.50.201.109:5140
BES_TV_浙江,http://125.123.215.188:4022/rtp/233.50.201.201:5140
中国蓝播浙江,http://125.123.215.188:4022/rtp/233.50.201.193:5140
新视觉hd浙江,http://125.123.215.188:4022/rtp/233.50.201.244:5140
欢笑剧场浙江,http://125.123.215.188:4022/rtp/233.50.201.189:5140
都市剧场浙江,http://125.123.215.188:4022/rtp/233.50.201.190:5140
电视购物浙江,http://125.123.215.188:4022/rtp/233.50.201.248:5140
家有购物浙江,http://125.123.215.188:4022/rtp/233.50.201.90:5140
游戏频道浙江,http://125.123.215.188:4022/rtp/233.50.201.207:5140
游戏频道浙江,http://125.123.215.188:4022/rtp/233.50.201.215:5140
未知频道浙江,http://125.123.215.188:4022/rtp/233.50.201.224:5140
中国蓝播浙江,http://125.123.215.188:4022/rtp/233.50.201.108:5140
浙江之声浙江,http://125.123.215.188:4022/rtp/233.50.201.79:5140
浙江新闻浙江,http://125.123.215.188:4022/rtp/233.50.201.80:5140
经济频道浙江,http://125.123.215.188:4022/rtp/233.50.201.81:5140
音乐调频浙江,http://125.123.215.188:4022/rtp/233.50.201.82:5140
交通之声浙江,http://125.123.215.188:4022/rtp/233.50.201.83:5140
旅游之声浙江,http://125.123.215.188:4022/rtp/233.50.201.84:5140
城市之声浙江,http://125.123.215.188:4022/rtp/233.50.201.85:5140
民生资讯浙江,http://125.123.215.188:4022/rtp/233.50.201.86:5140
福建电信,#genre#
CCTV-01福建,http://27.152.51.28:1025/rtp/239.61.3.61:9884
CCTV-01福建,http://27.152.51.28:1025/rtp/239.61.3.60:9878
CCTV-02福建,http://27.152.51.28:1025/rtp/239.61.2.174:9032
CCTV-03福建,http://27.152.51.28:1025/rtp/239.61.3.34:9722
CCTV-04福建,http://27.152.51.28:1025/rtp/239.61.2.206:9224
CCTV-05福建,http://27.152.51.28:1025/rtp/239.61.3.35:9728
CCTV-5+福建,http://27.152.51.28:1025/rtp/239.61.2.171:9014
CCTV-06福建,http://27.152.51.28:1025/rtp/239.61.3.36:9734
CCTV-07福建,http://27.152.51.28:1025/rtp/239.61.2.175:9038
CCTV-08福建,http://27.152.51.28:1025/rtp/239.61.3.37:9740
CCTV-09福建,http://27.152.51.28:1025/rtp/239.61.2.172:9020
CCTV-10福建,http://27.152.51.28:1025/rtp/239.61.2.176:9044
CCTV-11福建,http://27.152.51.28:1025/rtp/239.61.2.21:8120
CCTV-12福建,http://27.152.51.28:1025/rtp/239.61.2.177:9050
CCTV-13福建,http://27.152.51.28:1025/rtp/239.61.2.23:8132
CCTV-14福建,http://27.152.51.28:1025/rtp/239.61.2.178:9056
CCTV-15福建,http://27.152.51.28:1025/rtp/239.61.2.25:8144
CCTV-17福建,http://27.152.51.28:1025/rtp/239.61.3.9:9572
凤凰资讯福建,http://27.152.51.28:1025/rtp/239.61.2.183:9086
凤凰中文福建,http://27.152.51.28:1025/rtp/239.61.2.184:9092
CGTN_英福建,http://27.152.51.28:1025/rtp/239.61.2.19:8108
CGTN_法福建,http://27.152.51.28:1025/rtp/239.61.3.44:9782
CGTN_俄福建,http://27.152.51.28:1025/rtp/239.61.3.45:9788
CGTN_德福建,http://27.152.51.28:1025/rtp/239.61.3.43:9776
动作电影福建,http://27.152.51.28:1025/rtp/239.61.3.16:9616
北京卫视福建,http://27.152.51.28:1025/rtp/239.61.2.32:8186
东方卫视福建,http://27.152.51.28:1025/rtp/239.61.2.28:8162
湖南卫视福建,http://27.152.51.28:1025/rtp/239.61.2.31:8180
江苏卫视福建,http://27.152.51.28:1025/rtp/239.61.2.30:8174
浙江卫视福建,http://27.152.51.28:1025/rtp/239.61.2.29:8168
安徽卫视福建,http://27.152.51.28:1025/rtp/239.61.2.248:9476
天津卫视福建,http://27.152.51.28:1025/rtp/239.61.2.180:9068
深圳卫视福建,http://27.152.51.28:1025/rtp/239.61.3.46:9794
湾区卫视福建,http://27.152.51.28:1025/rtp/239.61.3.5:9548
广东卫视福建,http://27.152.51.28:1025/rtp/239.61.2.33:8192
河北卫视福建,http://27.152.51.28:1025/rtp/239.61.2.57:8336
山东卫视福建,http://27.152.51.28:1025/rtp/239.61.2.119:8708
湖北卫视福建,http://27.152.51.28:1025/rtp/239.61.2.120:8714
黑龙江视福建,http://27.152.51.28:1025/rtp/239.61.2.34:8198
贵州卫视福建,http://27.152.51.28:1025/rtp/239.61.2.159:8942
四川卫视福建,http://27.152.51.28:1025/rtp/239.61.2.251:9494
江西卫视福建,http://27.152.51.28:1025/rtp/239.61.2.182:9080
辽宁卫视福建,http://27.152.51.28:1025/rtp/239.61.2.181:9074
重庆卫视福建,http://27.152.51.28:1025/rtp/239.61.2.250:9488
东南卫视福建,http://27.152.51.28:1025/rtp/239.61.2.132:8708
海峡卫视福建,http://27.152.51.28:1025/rtp/239.61.2.151:8894
厦门卫视福建,http://27.152.51.28:1025/rtp/239.61.2.11:8060
云南卫视福建,http://27.152.51.28:1025/rtp/239.61.2.61:8360
河南卫视福建,http://27.152.51.28:1025/rtp/239.61.2.59:8348
海南卫视福建,http://27.152.51.28:1025/rtp/239.61.2.42:8246
广西卫视福建,http://27.152.51.28:1025/rtp/239.61.2.48:8282
陕西卫视福建,http://27.152.51.28:1025/rtp/239.61.2.38:8222
青海卫视福建,http://27.152.51.28:1025/rtp/239.61.2.60:8354
宁夏卫视福建,http://27.152.51.28:1025/rtp/239.61.2.56:8330
吉林卫视福建,http://27.152.51.28:1025/rtp/239.61.2.223:9326
山西卫视福建,http://27.152.51.28:1025/rtp/239.61.2.224:9332
甘肃卫视福建,http://27.152.51.28:1025/rtp/239.61.2.225:9338
内蒙古视福建,http://27.152.51.28:1025/rtp/239.61.2.226:9344
新疆卫视福建,http://27.152.51.28:1025/rtp/239.61.2.227:9350
兵团卫视福建,http://27.152.51.28:1025/rtp/239.61.2.228:9356
西藏卫视福建,http://27.152.51.28:1025/rtp/239.61.2.229:9362
三沙卫视福建,http://27.152.51.28:1025/rtp/239.61.3.10:9578
中国教_1福建,http://27.152.51.28:1025/rtp/239.61.2.167:8990
中国教_2福建,http://27.152.51.28:1025/rtp/239.61.3.6:9554
中国教_4福建,http://27.152.51.28:1025/rtp/239.61.3.15:9608
中国气像福建,http://27.152.51.28:1025/rtp/239.61.2.64:8378
纪实人文福建,http://27.152.51.28:1025/rtp/239.61.2.165:8978
金鹰纪实福建,http://27.152.51.28:1025/rtp/239.61.3.7:9560
金鹰卡通福建,http://27.152.51.28:1025/rtp/239.61.2.221:9314
卡酷少儿福建,http://27.152.51.28:1025/rtp/239.61.2.222:9320
哈哈炫动福建,http://27.152.51.28:1025/rtp/239.61.2.70:8414
动漫秀场福建,http://27.152.51.28:1025/rtp/239.61.2.148:8876
嘉佳卡通福建,http://27.152.51.28:1025/rtp/239.61.2.72:8426
欢笑剧场福建,http://27.152.51.28:1025/rtp/239.61.2.146:8864
都市剧场福建,http://27.152.51.28:1025/rtp/239.61.2.149:8882
